warehouse name,date,storage,next_day_storage,lstm,mamba,count
SC54,2024-02-19,9286,9286.0,9007.0,9403.0,15
SC54,2024-02-20,8915,8915.0,9012.0,8835.0,16
SC54,2024-02-21,9116,9116.0,9335.0,9252.0,17
SC54,2024-02-22,9205,9205.0,8934.0,9249.0,18
SC54,2024-02-23,8562,8562.0,8884.0,8487.0,19
SC54,2024-02-24,8465,8465.0,8680.0,8511.0,20
SC54,2024-02-25,9198,9198.0,9681.0,8962.0,21
SC54,2024-02-26,8974,8974.0,9395.0,8916.0,22
SC54,2024-02-27,9413,9413.0,9691.0,9262.0,23
SC54,2024-02-28,9943,9943.0,9839.0,9931.0,24
SC54,2024-02-29,9960,9960.0,10110.0,9642.0,25
SC54,2024-03-01,9258,9258.0,8991.0,9399.0,26
SC54,2024-03-02,9390,9390.0,9028.0,9444.0,27
SC54,2024-03-03,9641,9641.0,9588.0,9808.0,28
SC54,2024-03-04,9390,9390.0,8924.0,9491.0,29
SC54,2024-03-05,9117,9117.0,9554.0,9156.0,30
SC54,2024-03-06,9463,9463.0,9176.0,9137.0,31
SC54,2024-03-07,15101,15101.0,15352.0,15010.0,32
SC54,2024-03-08,11419,11419.0,11230.0,11919.0,33
SC54,2024-03-09,10210,10210.0,9742.0,9751.0,34
SC54,2024-03-10,10207,10207.0,10335.0,10232.0,35
SC54,2024-03-11,11576,11576.0,11089.0,11970.0,36
SC54,2024-03-12,11481,11481.0,11277.0,11078.0,37
SC54,2024-03-13,13550,13550.0,13630.0,13854.0,38
SC54,2024-03-14,11434,11434.0,11048.0,11627.0,39
SC54,2024-03-15,11968,11968.0,12220.0,11698.0,40
SC54,2024-03-16,9758,9758.0,9976.0,10215.0,41
SC54,2024-03-17,9531,9531.0,9060.0,9072.0,42
SC54,2024-03-18,9999,9999.0,9729.0,10411.0,43
SC54,2024-03-19,9499,9499.0,9431.0,9360.0,44
SC54,2024-03-20,11373,11373.0,11757.0,11300.0,45
SC54,2024-03-21,10084,10084.0,10030.0,9650.0,46
SC54,2024-03-22,10132,10132.0,10618.0,10369.0,47
SC54,2024-03-23,10045,10045.0,10139.0,9909.0,48
SC54,2024-03-24,10493,10493.0,10961.0,10141.0,49
SC54,2024-03-25,10923,10923.0,10648.0,10705.0,50
SC54,2024-03-26,10623,10623.0,10925.0,10807.0,51
SC54,2024-03-27,10770,10770.0,10709.0,10977.0,52
SC54,2024-03-28,10708,10708.0,11181.0,10948.0,53
SC54,2024-03-29,10773,10773.0,10819.0,11154.0,54
SC54,2024-03-30,10559,10559.0,10531.0,10493.0,55
SC54,2024-03-31,10304,10304.0,9984.0,10720.0,56
SC54,2024-04-01,11321,11321.0,11738.0,11412.0,57
SC54,2024-04-02,10000,10000.0,10381.0,10011.0,58
SC54,2024-04-03,8248,8248.0,8267.0,8005.0,59
SC54,2024-04-04,7844,7844.0,8214.0,7541.0,60
SC54,2024-04-05,7312,7312.0,7742.0,6835.0,61
SC54,2024-04-06,7404,7404.0,7739.0,7873.0,62
SC54,2024-04-07,6793,6793.0,6678.0,6605.0,63
SC54,2024-04-08,7266,7266.0,7302.0,7491.0,64
SC54,2024-04-09,7516,7516.0,7952.0,7064.0,65
SC54,2024-04-10,8311,8311.0,8712.0,8615.0,66
SC54,2024-04-11,8621,8621.0,8362.0,8769.0,67
SC54,2024-04-12,9618,9618.0,9817.0,10048.0,68
SC54,2024-04-13,9653,9653.0,9866.0,9896.0,69
SC54,2024-04-14,8961,8961.0,9381.0,8780.0,70
SC54,2024-04-15,9045,9045.0,9336.0,9263.0,71
SC54,2024-04-16,8525,8525.0,8041.0,8210.0,72
SC54,2024-04-17,8463,8463.0,8832.0,8610.0,73
SC54,2024-04-18,8545,8545.0,8059.0,8276.0,74
SC54,2024-04-19,8245,8245.0,8296.0,7818.0,75
SC54,2024-04-20,7915,7915.0,7879.0,7457.0,76
SC54,2024-04-21,8774,8774.0,8768.0,8831.0,77
SC54,2024-04-22,8662,8662.0,8735.0,8441.0,78
SC54,2024-04-23,9076,9076.0,8624.0,8846.0,79
SC54,2024-04-24,10308,10308.0,9945.0,10413.0,80
SC54,2024-04-25,10408,10408.0,10385.0,10378.0,81
SC54,2024-04-26,9224,9224.0,9354.0,9189.0,82
SC54,2024-04-27,8163,8163.0,8085.0,8525.0,83
SC54,2024-04-28,11676,11676.0,11845.0,11681.0,84
SC54,2024-04-29,21495,21495.0,17897.0,23273.0,85
SC54,2024-04-30,13536,13536.0,13222.0,13395.0,86
SC54,2024-05-01,11756,11756.0,11512.0,11999.0,87
SC54,2024-05-02,12411,12411.0,12376.0,12460.0,88
SC54,2024-05-03,11526,11526.0,11298.0,11902.0,89
SC54,2024-05-04,10103,10103.0,10396.0,10430.0,90
SC54,2024-05-05,11061,11061.0,10901.0,11283.0,91
SC54,2024-05-06,15018,15018.0,14748.0,15161.0,92
SC54,2024-05-07,31559,31559.0,31904.0,33206.0,93
SC54,2024-05-08,22645,22645.0,18945.0,24720.0,94
SC54,2024-05-09,13932,13932.0,14213.0,13602.0,95
SC54,2024-05-10,15166,15166.0,15033.0,15045.0,96
SC54,2024-05-11,13144,13144.0,13449.0,13345.0,97
SC54,2024-05-12,12482,12482.0,12702.0,12090.0,98
SC54,2024-05-13,12063,12063.0,11914.0,11660.0,99
SC54,2024-05-14,14875,14875.0,15015.0,14489.0,100
SC54,2024-05-15,12658,12658.0,12920.0,12358.0,101
SC54,2024-05-16,16050,16050.0,15800.0,15982.0,102
SC54,2024-05-17,36668,36668.0,37384.0,34923.0,103
SC54,2024-05-18,25709,25709.0,24134.0,24857.0,104
SC54,2024-05-19,13062,13062.0,12797.0,12736.0,105
SC54,2024-05-20,8831,8831.0,8447.0,8381.0,106
SC54,2024-05-21,9155,9155.0,9029.0,9148.0,107
SC54,2024-05-22,9470,9470.0,9248.0,9653.0,108
SC54,2024-05-23,10447,10447.0,10640.0,10909.0,109
SC54,2024-05-24,7646,7646.0,7548.0,7893.0,110
SC54,2024-05-25,7243,7243.0,7542.0,7572.0,111
SC54,2024-05-26,8371,8371.0,8451.0,8101.0,112
SC54,2024-05-27,8559,8559.0,8679.0,8146.0,113
SC54,2024-05-28,8104,8104.0,8031.0,8124.0,114
SC54,2024-05-29,8083,8083.0,8031.0,8262.0,115
SC54,2024-05-30,7735,7735.0,8154.0,7291.0,116
SC54,2024-05-31,7648,7648.0,8006.0,8082.0,117
SC54,2024-06-01,7751,7751.0,8031.0,8051.0,118
SC54,2024-06-02,8521,8521.0,8747.0,8670.0,119
SC54,2024-06-03,8290,8290.0,7927.0,7870.0,120
SC54,2024-06-04,8198,8198.0,8150.0,7717.0,121
SC54,2024-06-05,8663,8663.0,9090.0,8512.0,122
SC55,2024-02-05,3987,,,,1
SC55,2024-02-06,4038,4038.0,3549.0,3975.0,2
SC55,2024-02-07,4130,4130.0,4196.0,4509.0,3
SC55,2024-02-08,4153,4153.0,4639.0,4437.0,4
SC55,2024-02-09,4144,4144.0,4366.0,4388.0,5
SC55,2024-02-10,3864,3864.0,3383.0,3694.0,6
SC55,2024-02-11,3934,3934.0,4244.0,4160.0,7
SC55,2024-02-12,3710,3710.0,4072.0,3795.0,8
SC55,2024-02-13,3931,3931.0,3783.0,3624.0,9
SC55,2024-02-14,3866,3866.0,4337.0,3418.0,10
SC55,2024-02-15,3839,3839.0,3342.0,3765.0,11
SC55,2024-02-16,3847,3847.0,4086.0,3860.0,12
SC55,2024-02-17,3470,3470.0,3802.0,3608.0,13
SC55,2024-02-18,3899,3899.0,3845.0,4181.0,14
SC55,2024-02-19,4041,4041.0,4496.0,3782.0,15
SC55,2024-02-20,4374,4374.0,4132.0,4269.0,16
SC55,2024-02-21,3785,3785.0,3672.0,3704.0,17
SC55,2024-02-22,3709,3709.0,3476.0,3818.0,18
SC55,2024-02-23,3690,3690.0,3264.0,3691.0,19
SC55,2024-02-24,3744,3744.0,3478.0,3852.0,20
SC55,2024-02-25,3951,3951.0,3563.0,3484.0,21
SC55,2024-02-26,3700,3700.0,3533.0,3817.0,22
SC55,2024-02-27,3548,3548.0,3210.0,3715.0,23
SC55,2024-02-28,3578,3578.0,3821.0,3155.0,24
SC55,2024-02-29,3608,3608.0,3708.0,3326.0,25
SC55,2024-03-01,3612,3612.0,3340.0,4106.0,26
SC55,2024-03-02,3713,3713.0,3988.0,3243.0,27
SC55,2024-03-03,3932,3932.0,4161.0,4404.0,28
SC55,2024-03-04,3908,3908.0,3728.0,4215.0,29
SC55,2024-03-05,3860,3860.0,3602.0,3904.0,30
SC55,2024-03-06,4179,4179.0,4340.0,3928.0,31
SC55,2024-03-07,3909,3909.0,4398.0,3942.0,32
SC55,2024-03-08,3917,3917.0,3604.0,4361.0,33
SC55,2024-03-09,3969,3969.0,4129.0,3745.0,34
SC55,2024-03-10,4245,4245.0,4028.0,4365.0,35
SC55,2024-03-11,3963,3963.0,3537.0,3631.0,36
SC55,2024-03-12,4070,4070.0,4309.0,3786.0,37
SC55,2024-03-13,4214,4214.0,4331.0,4061.0,38
SC55,2024-03-14,3903,3903.0,4272.0,4070.0,39
SC55,2024-03-15,3786,3786.0,4239.0,3784.0,40
SC55,2024-03-16,3485,3485.0,3102.0,3462.0,41
SC55,2024-03-17,3605,3605.0,3241.0,3683.0,42
SC55,2024-03-18,3631,3631.0,3691.0,3628.0,43
SC55,2024-03-19,3473,3473.0,3603.0,3345.0,44
SC55,2024-03-20,3496,3496.0,3418.0,3060.0,45
SC55,2024-03-21,3735,3735.0,3633.0,3866.0,46
SC55,2024-03-22,3473,3473.0,3092.0,3116.0,47
SC55,2024-03-23,3316,3316.0,2911.0,2985.0,48
SC55,2024-03-24,3548,3548.0,3314.0,3161.0,49
SC55,2024-03-25,3589,3589.0,3589.0,3506.0,50
SC55,2024-03-26,3401,3401.0,3730.0,3692.0,51
SC55,2024-03-27,3365,3365.0,3605.0,3655.0,52
SC55,2024-03-28,3297,3297.0,3404.0,3304.0,53
SC55,2024-03-29,3277,3277.0,2937.0,3199.0,54
SC55,2024-03-30,3313,3313.0,3803.0,3132.0,55
SC55,2024-03-31,3626,3626.0,3839.0,3723.0,56
SC55,2024-04-01,3657,3657.0,3773.0,3340.0,57
SC55,2024-04-02,3309,3309.0,3706.0,3786.0,58
SC55,2024-04-03,2981,2981.0,2688.0,2675.0,59
SC55,2024-04-04,2996,2996.0,2848.0,3480.0,60
SC55,2024-04-05,3105,3105.0,3330.0,3073.0,61
SC55,2024-04-06,2929,2929.0,2586.0,3019.0,62
SC55,2024-04-07,2783,2783.0,3050.0,2451.0,63
SC55,2024-04-08,2735,2735.0,2624.0,2426.0,64
SC55,2024-04-09,2848,2848.0,3154.0,2742.0,65
SC55,2024-04-10,3162,3162.0,3279.0,3387.0,66
SC55,2024-04-11,3236,3236.0,3196.0,3122.0,67
SC55,2024-04-12,3634,3634.0,4050.0,3610.0,68
SC55,2024-04-13,3575,3575.0,4024.0,3887.0,69
SC55,2024-04-14,3516,3516.0,3476.0,3623.0,70
SC55,2024-04-15,3344,3344.0,3112.0,3496.0,71
SC55,2024-04-16,3318,3318.0,3189.0,3710.0,72
SC55,2024-04-17,3264,3264.0,3604.0,2849.0,73
SC55,2024-04-18,3233,3233.0,3237.0,3219.0,74
SC55,2024-04-19,3203,3203.0,3616.0,2919.0,75
SC55,2024-04-20,3072,3072.0,2998.0,3485.0,76
SC55,2024-04-21,3370,3370.0,3483.0,3289.0,77
SC55,2024-04-22,3241,3241.0,3062.0,3402.0,78
SC55,2024-04-23,3216,3216.0,3409.0,2985.0,79
SC55,2024-04-24,3045,3045.0,3225.0,2812.0,80
SC55,2024-04-25,4257,4257.0,4517.0,4581.0,81
SC55,2024-04-26,3000,3000.0,2850.0,2667.0,82
SC55,2024-04-27,2868,2868.0,2926.0,2554.0,83
SC55,2024-04-28,3139,3139.0,3299.0,3587.0,84
SC55,2024-04-29,8830,8830.0,8624.0,8588.0,85
SC55,2024-04-30,5950,5950.0,5920.0,6373.0,86
SC55,2024-05-01,4486,4486.0,4616.0,4526.0,87
SC55,2024-05-02,4991,4991.0,5031.0,5071.0,88
SC55,2024-05-03,4124,4124.0,4059.0,4052.0,89
SC55,2024-05-04,3968,3968.0,4173.0,4105.0,90
SC55,2024-05-05,4327,4327.0,4539.0,4680.0,91
SC55,2024-05-06,3803,3803.0,3359.0,4176.0,92
SC55,2024-05-07,11897,11897.0,11985.0,12110.0,93
SC55,2024-05-08,5563,5563.0,5479.0,5786.0,94
SC55,2024-05-09,4522,4522.0,4369.0,4396.0,95
SC55,2024-05-10,4748,4748.0,4333.0,5112.0,96
SC55,2024-05-11,4163,4163.0,4337.0,4172.0,97
SC55,2024-05-12,4062,4062.0,4417.0,3774.0,98
SC55,2024-05-13,4872,4872.0,4914.0,4969.0,99
SC55,2024-05-14,4274,4274.0,4520.0,4430.0,100
SC55,2024-05-15,4264,4264.0,4207.0,4597.0,101
SC55,2024-05-16,4270,4270.0,4638.0,3886.0,102
SC55,2024-05-17,13813,13813.0,13879.0,14272.0,103
SC55,2024-05-18,8914,8914.0,8963.0,8442.0,104
SC55,2024-05-19,4782,4782.0,4721.0,4926.0,105
SC55,2024-05-20,4094,4094.0,3787.0,4333.0,106
SC55,2024-05-21,3750,3750.0,3827.0,3844.0,107
SC55,2024-05-22,3928,3928.0,3561.0,4047.0,108
SC55,2024-05-23,3968,3968.0,4249.0,3529.0,109
SC55,2024-05-24,3661,3661.0,3783.0,3473.0,110
SC55,2024-05-25,3483,3483.0,3318.0,3188.0,111
SC55,2024-05-26,3543,3543.0,3170.0,3272.0,112
SC55,2024-05-27,3248,3248.0,3483.0,2967.0,113
SC55,2024-05-28,3036,3036.0,3440.0,2630.0,114
SC55,2024-05-29,3065,3065.0,3261.0,3253.0,115
SC55,2024-05-30,3050,3050.0,2598.0,3344.0,116
SC55,2024-05-31,3045,3045.0,3346.0,3438.0,117
SC55,2024-06-01,2926,2926.0,2480.0,3414.0,118
SC55,2024-06-02,3214,3214.0,3068.0,3712.0,119
SC55,2024-06-03,3154,3154.0,2715.0,2934.0,120
SC55,2024-06-04,3167,3167.0,3605.0,3480.0,121
SC55,2024-06-05,3289,3289.0,3067.0,3305.0,122
SC56,2024-02-05,2084,,,,1
SC56,2024-02-06,1984,1984.0,2273.0,1643.0,2
SC56,2024-02-07,1629,1629.0,1995.0,1497.0,3
SC56,2024-02-08,1417,1417.0,1368.0,1440.0,4
SC56,2024-02-09,1431,1431.0,1230.0,964.0,5
SC56,2024-02-10,1364,1364.0,1566.0,916.0,6
SC56,2024-02-11,1379,1379.0,1831.0,1641.0,7
SC56,2024-02-12,1475,1475.0,1676.0,1494.0,8
SC56,2024-02-13,1610,1610.0,1508.0,1687.0,9
SC56,2024-02-14,1498,1498.0,1432.0,1899.0,10
SC56,2024-02-15,1906,1906.0,1623.0,2342.0,11
SC56,2024-02-16,1401,1401.0,1733.0,1256.0,12
SC56,2024-02-17,1330,1330.0,1250.0,1619.0,13
SC56,2024-02-18,1356,1356.0,1518.0,953.0,14
SC56,2024-02-19,1460,1460.0,1201.0,1160.0,15
SC56,2024-02-20,1474,1474.0,1570.0,1236.0,16
SC56,2024-02-21,1380,1380.0,1016.0,1754.0,17
SC56,2024-02-22,2209,2209.0,2341.0,2062.0,18
SC56,2024-02-23,1803,1803.0,1367.0,1671.0,19
SC56,2024-02-24,1452,1452.0,1652.0,1046.0,20
SC56,2024-02-25,1889,1889.0,1515.0,1412.0,21
SC56,2024-02-26,1431,1431.0,1730.0,1342.0,22
SC56,2024-02-27,1458,1458.0,1212.0,1539.0,23
SC56,2024-02-28,1532,1532.0,1454.0,1895.0,24
SC56,2024-02-29,1662,1662.0,1338.0,1879.0,25
SC56,2024-03-01,1521,1521.0,1728.0,1462.0,26
SC56,2024-03-02,2272,2272.0,2673.0,2145.0,27
SC56,2024-03-03,1458,1458.0,1852.0,1293.0,28
SC56,2024-03-04,1400,1400.0,1000.0,1447.0,29
SC56,2024-03-05,1741,1741.0,1983.0,1489.0,30
SC56,2024-03-06,1813,1813.0,2136.0,1801.0,31
SC56,2024-03-07,3939,3939.0,4073.0,4024.0,32
SC56,2024-03-08,2209,2209.0,1796.0,2275.0,33
SC56,2024-03-09,1666,1666.0,1524.0,1560.0,34
SC56,2024-03-10,2809,2809.0,3277.0,3267.0,35
SC56,2024-03-11,1752,1752.0,2216.0,1576.0,36
SC56,2024-03-12,2238,2238.0,2658.0,2212.0,37
SC56,2024-03-13,3452,3452.0,3208.0,3423.0,38
SC56,2024-03-14,2181,2181.0,2571.0,2138.0,39
SC56,2024-03-15,1894,1894.0,1946.0,1411.0,40
SC56,2024-03-16,1519,1519.0,1945.0,1323.0,41
SC56,2024-03-17,1477,1477.0,1374.0,1593.0,42
SC56,2024-03-18,2023,2023.0,1678.0,1636.0,43
SC56,2024-03-19,2418,2418.0,2083.0,2013.0,44
SC56,2024-03-20,2186,2186.0,2597.0,2396.0,45
SC56,2024-03-21,1724,1724.0,1968.0,1331.0,46
SC56,2024-03-22,1682,1682.0,1369.0,1674.0,47
SC56,2024-03-23,1776,1776.0,1615.0,2162.0,48
SC56,2024-03-24,1874,1874.0,1756.0,2123.0,49
SC56,2024-03-25,1927,1927.0,2358.0,2322.0,50
SC56,2024-03-26,2058,2058.0,2102.0,2237.0,51
SC56,2024-03-27,2103,2103.0,2439.0,2346.0,52
SC56,2024-03-28,1825,1825.0,1767.0,1905.0,53
SC56,2024-03-29,2058,2058.0,2542.0,2516.0,54
SC56,2024-03-30,1945,1945.0,1450.0,1445.0,55
SC56,2024-03-31,1983,1983.0,2403.0,1762.0,56
SC56,2024-04-01,2349,2349.0,2348.0,2581.0,57
SC56,2024-04-02,2127,2127.0,2505.0,2002.0,58
SC56,2024-04-03,1522,1522.0,1766.0,1654.0,59
SC56,2024-04-04,1404,1404.0,1212.0,1732.0,60
SC56,2024-04-05,1364,1364.0,1366.0,1376.0,61
SC56,2024-04-06,1238,1238.0,1076.0,1104.0,62
SC56,2024-04-07,1197,1197.0,1131.0,1114.0,63
SC56,2024-04-08,1215,1215.0,1640.0,739.0,64
SC56,2024-04-09,1310,1310.0,941.0,1155.0,65
SC56,2024-04-10,1475,1475.0,1561.0,1451.0,66
SC56,2024-04-11,1533,1533.0,1079.0,1468.0,67
SC56,2024-04-12,1581,1581.0,1758.0,1832.0,68
SC56,2024-04-13,1549,1549.0,1099.0,1206.0,69
SC56,2024-04-14,1630,1630.0,1687.0,2071.0,70
SC56,2024-04-15,1592,1592.0,1942.0,1851.0,71
SC56,2024-04-16,1474,1474.0,1461.0,1826.0,72
SC56,2024-04-17,1569,1569.0,1327.0,1554.0,73
SC56,2024-04-18,1593,1593.0,1746.0,1504.0,74
SC56,2024-04-19,1577,1577.0,1717.0,1797.0,75
SC56,2024-04-20,1494,1494.0,1791.0,1209.0,76
SC56,2024-04-21,1448,1448.0,1920.0,1550.0,77
SC56,2024-04-22,1395,1395.0,1139.0,1533.0,78
SC56,2024-04-23,1454,1454.0,1166.0,1113.0,79
SC56,2024-04-24,1822,1822.0,1827.0,1914.0,80
SC56,2024-04-25,1622,1622.0,1535.0,1135.0,81
SC56,2024-04-26,1554,1554.0,1678.0,1611.0,82
SC56,2024-04-27,1321,1321.0,1383.0,1670.0,83
SC56,2024-04-28,2400,2400.0,2104.0,1974.0,84
SC56,2024-04-29,4123,4123.0,3895.0,3882.0,85
SC56,2024-04-30,2227,2227.0,2034.0,2436.0,86
SC56,2024-05-01,2084,2084.0,2293.0,2206.0,87
SC56,2024-05-02,2031,2031.0,2392.0,2038.0,88
SC56,2024-05-03,1765,1765.0,1341.0,2263.0,89
SC56,2024-05-04,1803,1803.0,2076.0,1937.0,90
SC56,2024-05-05,1804,1804.0,2249.0,1735.0,91
SC56,2024-05-06,2833,2833.0,2982.0,3059.0,92
SC56,2024-05-07,8497,8497.0,8868.0,8368.0,93
SC56,2024-05-08,4212,4212.0,3983.0,4510.0,94
SC56,2024-05-09,2664,2664.0,2643.0,3087.0,95
SC56,2024-05-10,2668,2668.0,2384.0,2554.0,96
SC56,2024-05-11,2168,2168.0,2343.0,1848.0,97
SC56,2024-05-12,2030,2030.0,1605.0,1595.0,98
SC56,2024-05-13,2130,2130.0,1784.0,2371.0,99
SC56,2024-05-14,2253,2253.0,2241.0,1778.0,100
SC56,2024-05-15,2091,2091.0,2296.0,2433.0,101
SC56,2024-05-16,3312,3312.0,3334.0,3608.0,102
SC56,2024-05-17,8934,8934.0,8526.0,9130.0,103
SC56,2024-05-18,4659,4659.0,4972.0,4625.0,104
SC56,2024-05-19,2336,2336.0,1861.0,2311.0,105
SC56,2024-05-20,1460,1460.0,1744.0,1918.0,106
SC56,2024-05-21,1603,1603.0,2070.0,1337.0,107
SC56,2024-05-22,1416,1416.0,1516.0,1148.0,108
SC56,2024-05-23,1338,1338.0,1744.0,1829.0,109
SC56,2024-05-24,1451,1451.0,1515.0,1640.0,110
SC56,2024-05-25,1338,1338.0,1474.0,1250.0,111
SC56,2024-05-26,1372,1372.0,1712.0,1219.0,112
SC56,2024-05-27,1342,1342.0,1043.0,902.0,113
SC56,2024-05-28,1401,1401.0,1877.0,1524.0,114
SC56,2024-05-29,1546,1546.0,1160.0,2004.0,115
SC56,2024-05-30,1466,1466.0,1293.0,1347.0,116
SC56,2024-05-31,1409,1409.0,933.0,980.0,117
SC56,2024-06-01,1317,1317.0,1400.0,1558.0,118
SC56,2024-06-02,1344,1344.0,1707.0,1400.0,119
SC56,2024-06-03,1407,1407.0,1634.0,1127.0,120
SC56,2024-06-04,1455,1455.0,1241.0,1414.0,121
SC56,2024-06-05,1866,1866.0,1813.0,1655.0,122
SC57,2024-02-05,12177,,,,1
SC57,2024-02-06,12052,12052.0,12450.0,12323.0,2
SC57,2024-02-07,11685,11685.0,11774.0,11957.0,3
SC57,2024-02-08,12215,12215.0,11876.0,12480.0,4
SC57,2024-02-09,11956,11956.0,12016.0,11506.0,5
SC57,2024-02-10,11663,11663.0,12006.0,11900.0,6
SC57,2024-02-11,10505,10505.0,10769.0,10518.0,7
SC57,2024-02-12,11164,11164.0,11308.0,11173.0,8
SC57,2024-02-13,12270,12270.0,12156.0,12561.0,9
SC57,2024-02-14,12336,12336.0,12093.0,12580.0,10
SC57,2024-02-15,12139,12139.0,11879.0,12408.0,11
SC57,2024-02-16,12076,12076.0,12457.0,11728.0,12
SC57,2024-02-17,11860,11860.0,11504.0,11681.0,13
SC57,2024-02-18,11122,11122.0,10878.0,11100.0,14
SC57,2024-02-19,11569,11569.0,11248.0,11531.0,15
SC57,2024-02-20,12554,12554.0,12663.0,12133.0,16
SC57,2024-02-21,12983,12983.0,12703.0,13263.0,17
SC57,2024-02-22,13166,13166.0,12702.0,13050.0,18
SC57,2024-02-23,12768,12768.0,12785.0,12881.0,19
SC57,2024-02-24,12313,12313.0,11982.0,11913.0,20
SC57,2024-02-25,12545,12545.0,12053.0,12147.0,21
SC57,2024-02-26,12974,12974.0,12564.0,12953.0,22
SC57,2024-02-27,13001,13001.0,12853.0,13000.0,23
SC57,2024-02-28,13304,13304.0,13217.0,13490.0,24
SC57,2024-02-29,13262,13262.0,13251.0,13317.0,25
SC57,2024-03-01,13273,13273.0,13251.0,13151.0,26
SC57,2024-03-02,12656,12656.0,12527.0,12156.0,27
SC57,2024-03-03,12841,12841.0,13145.0,13022.0,28
SC57,2024-03-04,13454,13454.0,13410.0,13832.0,29
SC57,2024-03-05,13725,13725.0,13585.0,13273.0,30
SC57,2024-03-06,14608,14608.0,14519.0,14661.0,31
SC57,2024-03-07,15078,15078.0,15449.0,14899.0,32
SC57,2024-03-08,16027,16027.0,15928.0,15888.0,33
SC57,2024-03-09,14785,14785.0,14918.0,14809.0,34
SC57,2024-03-10,13922,13922.0,14352.0,14340.0,35
SC57,2024-03-11,14231,14231.0,14306.0,14372.0,36
SC57,2024-03-12,14947,14947.0,15301.0,14795.0,37
SC57,2024-03-13,15912,15912.0,16313.0,15555.0,38
SC57,2024-03-14,15499,15499.0,15797.0,15966.0,39
SC57,2024-03-15,15121,15121.0,15508.0,14886.0,40
SC57,2024-03-16,14027,14027.0,14336.0,14498.0,41
SC57,2024-03-17,13479,13479.0,13055.0,13584.0,42
SC57,2024-03-18,13695,13695.0,14102.0,13676.0,43
SC57,2024-03-19,14724,14724.0,15077.0,14540.0,44
SC57,2024-03-20,15098,15098.0,15078.0,14801.0,45
SC57,2024-03-21,14481,14481.0,14431.0,14906.0,46
SC57,2024-03-22,15123,15123.0,14627.0,15219.0,47
SC57,2024-03-23,14767,14767.0,14817.0,14617.0,48
SC57,2024-03-24,13992,13992.0,13917.0,14200.0,49
SC57,2024-03-25,14868,14868.0,14620.0,14440.0,50
SC57,2024-03-26,15196,15196.0,14905.0,14747.0,51
SC57,2024-03-27,15959,15959.0,16169.0,15972.0,52
SC57,2024-03-28,16006,16006.0,15823.0,15803.0,53
SC57,2024-03-29,16892,16892.0,16894.0,16854.0,54
SC57,2024-03-30,15643,15643.0,15192.0,15208.0,55
SC57,2024-03-31,15832,15832.0,16117.0,16031.0,56
SC57,2024-04-01,16083,16083.0,16107.0,16026.0,57
SC57,2024-04-02,17407,17407.0,17519.0,17707.0,58
SC57,2024-04-03,15236,15236.0,15471.0,15317.0,59
SC57,2024-04-04,15518,15518.0,15666.0,15922.0,60
SC57,2024-04-05,13208,13208.0,12859.0,13371.0,61
SC57,2024-04-06,12561,12561.0,12457.0,12906.0,62
SC57,2024-04-07,10562,10562.0,10335.0,10270.0,63
SC57,2024-04-08,10269,10269.0,9860.0,10047.0,64
SC57,2024-04-09,10889,10889.0,10837.0,11092.0,65
SC57,2024-04-10,11281,11281.0,11760.0,11506.0,66
SC57,2024-04-11,12515,12515.0,12638.0,12565.0,67
SC57,2024-04-12,13047,13047.0,12720.0,12605.0,68
SC57,2024-04-13,13977,13977.0,14079.0,13704.0,69
SC57,2024-04-14,14038,14038.0,13960.0,14437.0,70
SC57,2024-04-15,13674,13674.0,13335.0,13911.0,71
SC57,2024-04-16,14390,14390.0,14733.0,14183.0,72
SC57,2024-04-17,14369,14369.0,14128.0,14330.0,73
SC57,2024-04-18,14404,14404.0,14727.0,14593.0,74
SC57,2024-04-19,13195,13195.0,13104.0,13402.0,75
SC57,2024-04-20,10459,10459.0,9978.0,10444.0,76
SC57,2024-04-21,9685,9685.0,10086.0,9464.0,77
SC57,2024-04-22,10570,10570.0,10438.0,10742.0,78
SC57,2024-04-23,10823,10823.0,10671.0,10711.0,79
SC57,2024-04-24,12271,12271.0,12164.0,12292.0,80
SC57,2024-04-25,12771,12771.0,13150.0,12940.0,81
SC57,2024-04-26,12392,12392.0,12870.0,12574.0,82
SC57,2024-04-27,12315,12315.0,12045.0,12220.0,83
SC57,2024-04-28,12352,12352.0,12112.0,12622.0,84
SC57,2024-04-29,14766,14766.0,14735.0,14575.0,85
SC57,2024-04-30,10606,10606.0,10357.0,10505.0,86
SC57,2024-05-01,9303,9303.0,9265.0,9243.0,87
SC57,2024-05-02,10544,10544.0,10481.0,10557.0,88
SC57,2024-05-03,10789,10789.0,10976.0,11070.0,89
SC57,2024-05-04,9952,9952.0,10236.0,9555.0,90
SC57,2024-05-05,8908,8908.0,8816.0,8741.0,91
SC57,2024-05-06,10605,10605.0,10795.0,10952.0,92
SC57,2024-05-07,19947,19947.0,19690.0,19781.0,93
SC57,2024-05-08,17123,17123.0,17073.0,16685.0,94
SC57,2024-05-09,13315,13315.0,13177.0,13695.0,95
SC57,2024-05-10,11516,11516.0,11240.0,11198.0,96
SC57,2024-05-11,11062,11062.0,11467.0,11480.0,97
SC57,2024-05-12,10358,10358.0,10281.0,10779.0,98
SC57,2024-05-13,10451,10451.0,10190.0,10637.0,99
SC57,2024-05-14,10988,10988.0,11264.0,10568.0,100
